state,fips,county,air_pollution,alcohol_driving_deaths,days_poor_mental_health,days_poor_physical_health,dentists,diabetes,drinking_excessive,exercise_access,flu_vaccinations,food_env_index,frequent_ment_distress,frequent_phys_distress,homeownership,income_inequality,injury_deaths,life_expectancy,life_expectancy_white,median_household_income,obesity,physical_inactivity,poor_fair_health,pop_non_english_speaker,premature_age_adjusted_mortality,premature_death,premature_death_white,prevent_hospital_stays,prevent_hospital_stays_white,primary_care_physicians,sexually_transmitted_infections,smoking,social_associations,some_college,unemployment,uninsured,bonding,bridging,linking,socialcap,pop_female,median_age,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_over_15,pop_never_married,pop_some_college,employees_muni,employees_state,employees_fed,median_income,gini,pop_labor_force,pop_unemployed,median_monthly_housing_cost,total_adherents,protestant,catholic,orthodox,muslim,jewish,other_adherents,county_name,urban,region,democrat_2000,democrat_2004,democrat_2008,democrat_2012,democrat_2016,democrat_2020,republican_2000,republican_2004,republican_2008,republican_2012,republican_2016,republican_2020,gap_2000,gap_2004,gap_2008,gap_2012,gap_2016,gap_2020
AL,01051,Elmore County,11.9,0.3797468354,4.6636068396,4.2962096766,1.587554e-4,0.158,0.1585290019,0.5173070376,0.39,7.6,0.1382924658,0.12636791520000001,0.7370552105,4.3829684287,79.93957941,75.911969236,76.386125957,60367,0.343,0.264,0.1863386282,0.0066556828,431.00084919,8762.5525693,8179.6700871,6334,6140,2.571103e-4,538.7,0.1745250185,10.896580433,0.5472688133,0.034475346,0.0865571645,0.652097761631012,0.2213437557220459,0.2818295359611511,1.155271053314209,0.5140451172381435,38.5,80989,0.75166997987381,0.21407845509884058,0.003469606983664448,0.005692131030139895,0,0.028596476064650756,65982,0.2873814070504077,0.20112607885021422,29.46079097161343,33.967575843633085,28.127276543728158,54981,0.4374,35667,73.26099756077046,868,469.67958337011214,454.44686834041585,8.53687754561618,0,0,0,6.695837484080047,Elmore,urbanized_area,East South Central,27.9,22.6,24.2,25.2,22.7,25.3,70.5,76.9,75.1,74,74.2,73.5,42.6,54.3,50.89999999999999,48.8,51.5,48.2
AL,01053,Escambia County,10.2,0.3492063492,5.1854976645,5.2194029367,3.809731e-4,0.188,0.1297516836,0.4813017041,0.35,6.6,0.1634386849,0.1625681005,0.6878909741,5.5181557933,118.43474086,72.907359326,72.944480474,38418,0.394,0.324,0.2605489189,0.0048855309,609.0333251,12227.375778,12026.621757,7412,7178,3.471573e-4,472.7,0.2241258458,14.420380805,0.3753066231,0.0457079153,0.1442834487,0.57575923204422,0.2106344848871231,0.2527562975883484,1.0391499996185305,0.48629754658302543,39.6,37621,0.613673214428112,0.32237314265968475,0.036442412482390156,0.003960553945934452,0.0014353685441641636,0.021503947263496453,30647,0.331908506542239,0.17216448260280162,30.7275192046995,26.208766380478988,6.6718056404667605,35026,0.4844,14064,137.22980659840727,472,600.5897857459745,572.3009473107336,13.831258644536652,0,0,0,14.45757979070435,Escambia,urban_cluster,East South Central,38.8,30.8,35.4,36.9,31,30.9,59.8,68.7,63.9,62.5,66.9,68.3,21,37.900000000000006,28.5,25.6,35.900000000000006,37.4
AL,01055,Etowah County,11.5,0.1894736842,4.8363138983,4.9190216937,5.170681e-4,0.157,0.1403053052,0.4949439816,0.36,7.1,0.1506259797,0.1487629511,0.7190344792,4.711496399,89.034385157,73.034731692,73.189210154,44903,0.355,0.341,0.2148386406,0.012187841,571.45129144,11905.222386,11648.270115,7421,7128,8.077466e-4,702.6,0.201473986,15.765656172,0.5523425331,0.0410246891,0.1246599573,0.6434772610664368,0.24153250455856323,0.25190430879592896,1.1369140148162842,0.5177248574642206,40.9,103132,0.8090214482410891,0.15551914051894658,0.007068611100337432,0.0068455959353062095,6.884381181398596e-4,0.036787805918628555,84773,0.2681278237174572,0.2342144048403987,24.298956676880113,21.971841911336927,8.309738975293797,42064,0.4441,44818,75.99625150609131,623,804.4240160873313,717.6577611797377,73.00584123336205,0,5.898688116441636,0,7.861725557789908,Etowah,urbanized_area,East South Central,44.3,35.9,30.2,30.1,23.6,24.2,53.6,63.3,68.4,68.5,73.3,74.4,9.300000000000004,27.4,38.2,38.4,49.7,50.2
AL,01057,Fayette County,10.6,0.4210526316,4.9761402811,4.9275311898,3.042658e-4,0.233,0.1351852394,0.3416275158,0.45,7.9,0.1530841029,0.1482965737,0.7790413128,4.9304376013,98.700048146,74.586536263,75.171945797,39254,0.41,0.337,0.2219934392,0,518.61536026,9720.775126,8801.5324578,5911,5682,9.715812e-4,273.3,0.1800159326,7.8940976439,0.5233174351,0.0411909904,0.1145995637,0.6871706247329712,0.3838549852371216,0.27715158462524414,1.348177194595337,0.5082547877769106,43.6,16657,0.8548958395869605,0.12121030197514558,0,0.004682715975265654,0,0.016629645194212644,13780,0.21589259796806967,0.19055051930119468,29.296992255508194,25.334694122591102,4.022332953112806,36541,0.4669,6883,83.68443992445154,498,640.2760860738937,627.9218142799141,5.220114842526535,0,0,0,7.134156951452932,Fayette,urban_cluster,East South Central,39.2,30.1,25.1,22.9,16.5,15.9,58.7,69.2,73.9,76.2,81.4,83.3,19.5,39.1,48.8,53.3,64.9,67.39999999999999
AL,01059,Franklin County,10.5,0.1142857143,5.1820135463,5.2165879485,2.550776e-4,0.148,0.1337365231,0.5814723694,0.38,7.9,0.1613812802,0.1593641365,0.7056199822,4.4014483284,83.659202829,74.646282685,73.714483637,39388,0.343,0.381,0.2536802147,0.0513326752,491.58102343,10155.227272,11325.441736,8122,8371,4.44515e-4,263.5,0.1925058304,9.5253214796,0.4106716886,0.03731606,0.153034504,0.6088650822639465,0.23771849274635315,0.19213834404945376,1.0387219190597534,0.4979528358777415,37.7,31507,0.8586980670962009,0.04849715936141175,0.009236042784143207,0.003713460500841083,0.001015647316469356,0.1633287840797283,25131,0.26075365086944413,0.16777224108928174,35.293744247310116,22.090329133208492,4.5704129241121025,39501,0.4305,13648,81.62368112543962,549,643.9565985364623,582.0716628816554,46.90259904113046,0,0,0,14.982336613676507,Franklin,urban_cluster,East South Central,43.2,36.8,29.7,29.2,18.2,16.6,55.1,62.7,68.8,69.7,78.6,82.5,11.9,25.90000000000001,39.099999999999994,40.5,60.39999999999999,65.9
AL,01061,Geneva County,10.6,0.3846153846,5.0139062509,5.0205031528,7.60052e-5,0.169,0.1372213958,0.2020530049,0.46,7.8,0.1580666054,0.1522383675,0.7080828323,4.981861999,87.324410184,73.794841437,73.678128829,37823,0.387,0.368,0.230846693,0.0058292741,552.91344004,11145.173201,11184.711966,6845,6795,3.027894e-4,420.1,0.2000360328,8.7051966239,0.4335687305,0.0392590545,0.1407272901,0.6368277072906494,0.27097639441490173,0.253629595041275,1.1614336967468262,0.5104621405991269,42.7,26572,0.8660996537708866,0.09182598223694115,0.006736414270660846,0.003989161523408099,0,0.03778413367454463,21766,0.2176789488192594,0.22636609965377089,24.68764112599729,23.031762757790155,20.058708414872797,39293,0.445,11317,89.33462931872404,523,615.4535274356103,594.3635684957073,1.866368047779022,0,11.496827174318776,0,7.726763717805151,Geneva,urbanized_area,East South Central,29,20.1,18.3,18,13,12.7,68.9,79.3,80.8,81.1,85,86.5,39.900000000000006,59.2,62.5,63.099999999999994,72,73.8
AL,01063,Greene County,10.5,0.243902439,5.4635014981,5.9347876519,1.214624e-4,0.145,0.0957157596,0.0622443339,0.3,3.2,0.184575285,0.1944458471,0.6873096447,5.8778148906,76.159649666000007,74.796604716,NA,28524,0.355,0.183,0.3398515564,0,570.70560123,11618.619777,11361.224574,7121,5728,4.801921e-4,936.4,0.2463281871,9.6038415366,0.5028216704,0.0673009161,0.1144634526,0.6089432239532471,0.22856925427913663,0.23510265350341797,1.072615146636963,0.52443454822454,42,8533,0.17098324153287237,0.8031173092698933,0.006328372202039142,0,0,0.011836399859369507,6892,0.3985780615206036,0.1928981600843783,21.094574006797142,32.46220555490449,8.555021680534395,20954,0.5148,2830,148.0565371024735,489,268.10392482034274,261.58098396904364,4.090657822001106,0,0,0,2.4322830292979547,Greene,rural,East South Central,79.7,79.3,83.1,84.7,82.2,81.3,19.3,20.2,16.5,15.1,17.2,18.3,60.400000000000006,59.099999999999994,66.6,69.60000000000001,65,63
AL,01065,Hale County,10.8,0.25,5.2551295516,5.4154380997,1.358142e-4,0.178,0.1140459807,0.2989847716,0.33,6.1,0.1702607577,0.1725489044,0.7147401909,6.3620112716,89.641700784,74.117018606,75.595983058,34724,0.404,0.278,0.2790257033,7.185973e-4,584.01010754,12327.018415,9639.5043955,6986,6013,2.025385e-4,1114,0.2207729134,6.0761544693,0.4672897196,0.0509096979,0.1056016246,0.5999730229377747,0.24951496720314023,0.24682340025901792,1.096311330795288,0.5299099699899966,39.8,14995,0.39533177725908636,0.5869956652217406,0.0016672224074691564,0.0017339113037679226,0,0.013071023674558186,12177,0.3743943500041061,0.16198732910970323,9.669889963321108,30.676892297432477,2.6008669556518837,34679,0.4968,5949,117.16254832744998,505,604.758883248731,586.3578680203045,1.5862944162436547,6.345177664974619,0,0,10.469543147208123,Hale,urban_cluster,East South Central,60.2,58.3,60.7,62.6,59.4,59,38.6,41.3,39,37.1,39.5,40.4,21.6,17,21.700000000000003,25.5,19.9,18.6
AL,01067,Henry County,10.9,0.2352941176,4.7585722287,4.6966737413,2.905456e-4,0.166,0.1380933082,0.2530921281,0.42,7.9,0.1483030089,0.141630146,0.8280101964,4.8983823919,74.478360545,76.232349375,77.310448225,46027,0.363,0.354,0.2141926206,0.0031498981,465.98898866,9242.4857316,8265.1495727,4872,4663,2.915962e-4,524.9,0.1842984544,13.996617484,0.5346508564,0.0443393438,0.1218773656,0.6227850317955017,0.24026304483413696,0.2528388202190399,1.115886926651001,0.520280537697253,43.5,17110,0.709760374050263,0.27831677381648157,2.922267679719462e-4,0,0,0.025423728813559324,14188,0.24718071609811107,0.21016949152542372,23.611922852133258,25.30683810637054,9.175920514319111,45569,0.4529,7445,66.62189388851577,612,473.64466535660614,473.64466535660614,0,0,0,0,0,Henry,urban_cluster,East South Central,40.1,33.3,34.9,35.2,28.4,28,58.5,66.3,64.6,64.2,69.8,71.1,18.4,33,29.699999999999996,29,41.4,43.099999999999994
AL,01069,Houston County,10.7,0.25,4.7669545639,4.6656889695,6.684364e-4,0.135,0.1352370177,0.6654455572,0.45,7.1,0.1519766223,0.1437045324,0.6557715334,5.1415914861,72.676369633,75.866636949,76.883372687,47993,0.381,0.306,0.2026979709,0.0059278456,440.51539181,9647.1905115,8392.6298698,4859,4472,8.433481e-4,588.4,0.1924978278,11.979376306,0.5928853755,0.0404208195,0.110702235,0.6321587562561035,0.243812695145607,0.24613629281520844,1.122107744216919,0.5206420255888116,39.6,104108,0.6941925692550044,0.26745302954624045,0.0038709801360126022,0.008635263380335805,2.1131901486917432e-4,0.03233180927498367,83891,0.2967302809598169,0.22271103085257618,23.542859338379376,15.186152841280208,12.765589580051484,42803,0.4797,47750,76.27225130890054,720,798.2412085044364,754.192639861345,25.12137236944469,0.3939062700030528,6.0661565580470125,1.4082149152609136,11.058918530335706,Houston,urbanized_area,East South Central,29.4,25.3,29.3,29.5,25,28,69.1,74.2,70.1,69.8,72.1,70.6,39.7,48.900000000000006,40.8,40.3,47.099999999999994,42.599999999999994
AL,01071,Jackson County,11,0.25,5.0659560823,5.0329273964,3.479202e-4,0.165,0.1349201628,0.4719033573,0.42,7.9,0.1580285361,0.1530583041,0.7409095317,5.0405832634,96.217612807,73.807252187,73.32483076,41929,0.387,0.291,0.2324476181,0.0044421006,550.53203392,11088.146204,11640.835792,5903,5829,5.394055e-4,263.9,0.1995892088,9.054306575,0.4467778134,0.0410911751,0.1305094171,0.6700323820114136,0.18728113174438477,0.23268072307109833,1.089994192123413,0.5086190421587738,43,52326,0.9102167182662538,0.03246951802163361,0.01095057906203417,0.004548408057179987,0.0012804342009708368,0.02853266062760387,43138,0.21449765867680468,0.19277223559989298,32.16374269005848,15.785651492565837,9.975920192638458,39281,0.4537,21960,77.36794171220401,555,543.3708456234618,508.7079865481804,28.46299810246679,0,0,0,6.199860972814549,Jackson,urban_cluster,East South Central,50.6,42.5,30.5,28.3,17.5,15.7,47.3,56.8,67.5,70.2,79.5,83.2,3.3000000000000043,14.299999999999995,37,41.900000000000006,62,67.5
AL,01073,Jefferson County,13.4,0.16152019,4.7365444738,4.4108897663,8.827544e-4,0.129,0.1468864353,0.7862774995,0.44,6.3,0.1456821527,0.1371110804,0.6279912925,5.3402985075,97.266652481,74.671162642,75.831280112,55013,0.346,0.301,0.1969630214,0.0122960047,500.81878142,10969.508203,9445.1139279,4653,4074,0.001075551,914.9,0.1762204526,14.441813297,0.681047602,0.0371161795,0.1004948485,0.6232552528381348,0.20304137468338013,0.23711833357810977,1.0634149312973022,0.5263806750978073,37.6,659460,0.5208033845873897,0.4258089952385285,0.0023504079095017136,0.015447487338125133,2.7901616474084855e-4,0.037442756194462135,532449,0.3450227157906203,0.20803232948169714,27.563461013556545,22.551784793619024,11.46089224517029,49321,0.501,325783,76.8732561244755,890,838.6978219072815,733.0279771468838,83.65352197379971,2.162602169284367,5.08454498789611,6.256966950457579,8.512208678959885,Jefferson,urbanized_area,East South Central,47.4,45.2,52.2,52.6,51.6,55.8,50.6,54.2,47.1,46.6,44.3,42.6,3.200000000000003,9,5.100000000000001,6,7.300000000000004,13.199999999999996
AL,01075,Lamar County,10.3,0.0714285714,5.147942525,5.2104859536,2.167004e-4,0.188,0.1296669047,0.103131008,0.4,7.8,0.1612057478,0.1587235797,0.7644794108,5.0492538312,80.3673938,74.344986602,74.359922401,40936,0.357,0.365,0.2425531098,3.022518e-4,548.99413209,11927.627344,11883.139303,5184,5396,NA,415.9,0.20430552,7.8875663273,0.5260382334,0.0381052264,0.1153169829,0.6272151470184326,0.2410086989402771,0.2202451229095459,1.0884690284729004,0.509664075315598,44.5,14021,0.8746879680479281,0.10840881534840596,0.0032094715070251764,0,0,0.015120176877540832,11518,0.18727209584997395,0.20333785036730617,30.9535696455317,33.87775479637686,5.491762356465302,36016,0.4733,5835,78.66323907455012,408,758.1708321889591,758.1708321889591,0,0,0,0,0,Lamar,rural,East South Central,36.6,28.4,22.8,23,14.9,13.6,61.7,71.1,76.6,76.2,83.6,85.8,25.1,42.7,53.8,53.2,68.69999999999999,72.2
AL,01077,Lauderdale County,11,0.2530120482,4.7585484725,4.6686419817000004,5.520257e-4,0.138,0.1374675543,0.6549202343,0.49,7.6,0.1457050903,0.1409689061,0.6848418757,4.5232429162,77.764696988,76.169526048,76.392826466,48707,0.325,0.285,0.2012583341,0.0057371171,448.1761694,9035.0572587,8849.711043,5323,5266,5.078995e-4,427.9,0.166560043,14.804728868,0.5932700033,0.0419069315,0.1128515877,0.6710647344589233,0.2504359185695648,0.2724110186100006,1.1939116716384888,0.5219462144940058,41.5,92590,0.8689491305756561,0.10061561723728264,0.003661302516470461,0.006760989307700615,2.4840695539475106e-4,0.024678691003348095,77289,0.2707500420499683,0.19154336321417,25.045901285235985,25.855923965871046,15.001620045361271,44888,0.46,42655,65.59606142304536,651,583.1472672556063,554.293542158798,21.01198373404955,0,0,0,7.841741362758739,Lauderdale,urbanized_area,East South Central,43.2,39.4,35,33.9,25.2,26.9,54.4,59.7,63.2,64.8,70.6,71.5,11.199999999999996,20.300000000000004,28.200000000000003,30.9,45.39999999999999,44.6
AL,01079,Lawrence County,11.3,0.2765957447,5.0484569202,4.8827719898,9.10277e-5,0.193,0.143314551,0.4898511896,0.4,8,0.1535418659,0.1450540137,0.790960893,4.9015490176,102.50720565,73.815403587,72.968067138,43909,0.326,0.364,0.2183380312,0.0019798186,533.82898643,11825.56396,12873.056874,7507,7485,1.512905e-4,142.2,0.2018764616,13.616145723,0.4839478304,0.0418851929,0.1402862986,0.6877440810203552,0.18079261481761932,0.21216033399105072,1.0806970596313477,0.5144196106705119,42,33288,0.7804013458303293,0.11418529199711608,0.051970680124969956,5.407354001441961e-4,0,0.02105863975006008,27280,0.2315982404692082,0.18949771689497716,24.60346070656092,21.539293439077145,7.029560201874549,43779,0.4317,13448,72.27840571088637,545,521.8264946562218,519.2346894201928,2.5335624217362183,0,0,0,0.05824281429278663,Lawrence,urbanized_area,East South Central,51.7,44,35.2,35.9,24.5,22.2,46.5,55.2,63.2,62.9,73.1,76.9,5.200000000000003,11.200000000000005,28,27,48.599999999999994,54.7
AL,01081,Lee County,12.1,0.2873563218,4.6345119933,4.4909276572,2.98888e-4,0.09,0.1574760323,0.6774904276,0.42,6.4,0.1472367357,0.1382912449,0.603321375,6.3365767089,57.553305922,78.225980277,79.079239939,48937,0.299,0.213,0.2146390783,0.0117379351,356.37386853,6973.4502895,6100.1315529,4208,3654,5.259771e-4,324.2,0.1756014041,8.0443553377,0.7265278009,0.0362070351,0.1035018499,0.6490039229393005,0.19051186740398407,0.2458757162094116,1.0853915214538574,0.5071936243989349,31,156597,0.6991257814645235,0.23077709023799944,0.0010600458501759294,0.038314910247322746,7.66298204946455e-5,0.03712076221128119,128522,0.4008885638256485,0.180507927993512,27.73999501906167,41.85265362682555,17.050135060058622,47564,0.5008,76048,57.47685672207027,843,406.3972847904055,375.82265574308184,20.47815639550222,0,2.19612540731709,0.8841543847640234,7.016192859740316,Lee,urbanized_area,East South Central,38.1,36.4,39.6,39.3,35.9,39,58.6,62.7,59.3,59.2,58.5,59.1,20.5,26.300000000000004,19.699999999999996,19.90000000000001,22.6,20.1
AL,01083,Limestone County,11.8,0.261682243,4.7587559265,4.5193296824999996,2.703433e-4,0.138,0.1496338315,0.6096736005,0.46,8.1,0.1411353788,0.135740957,0.7801780489,5.1272066936,61.402510633,77.701355287,77.370313971,64863,0.339,0.293,0.2011404561,0.0095298819,377.45524586,7722.2085509,8051.7256071,5987,5686,3.389759e-4,313.6,0.1817335659,9.1099764835,0.5879575447,0.0354539665,0.1101404217,0.6649258732795715,0.22004374861717224,0.23957890272140503,1.1245485544204712,0.4995474126179181,39.1,91695,0.8156824254321392,0.13132668084410273,0.00789574131632041,0.012705163858443754,6.761546431103113e-4,0.05805114782703528,74429,0.27458383157102745,0.19561590053983313,25.268553356235344,16.227711434647475,27.842303288074593,52831,0.4582,41901,70.57110808811245,723,519.6540310695563,475.30864197530866,29.74076490058225,0,0,0,14.60462419366529,Limestone,urbanized_area,East South Central,38,31.4,28.4,27.7,23.5,27.8,60.1,67.8,70.3,71.3,72.1,70.4,22.1,36.4,41.9,43.599999999999994,48.599999999999994,42.60000000000001
AL,01085,Lowndes County,10.9,0.3125,5.1831278794,5.4862740346,NA,0.139,0.1035372988,0.0486768741,0.32,4.6,0.1700707636,0.1761559354,0.7366028708,6.4781650131,122.45850017,71.159703018,73.423572936,33973,0.469,0.337,0.3035591055,6.248698e-4,687.97033951,15840.441782,12654.911813,5247,3287,9.92457e-5,1052,0.2261591119,5.954743946,0.3520647084,0.0731034483,0.1082283173,0.620542049407959,0.19570448994636536,0.29291343688964844,1.1091599464416504,0.527504342790967,40.7,10362,0.24696004632310364,0.7452229299363057,8.685581933989577e-4,0,0,0.006851959081258444,8392,0.39990467111534794,0.17824744257865277,19.97683844817603,26.24975873383517,7.527504342790967,29785,0.5059,3979,112.08846443830107,600,550.225683688822,550.1371802814409,0,0,0,0,0.08850340738118419,Lowndes,rural,East South Central,73,70.3,74.9,76.4,73.1,72.7,26.2,29.7,24.9,23.3,26.2,26.9,46.8,40.599999999999994,50.00000000000001,53.10000000000001,46.89999999999999,45.8
AL,01087,Macon County,11.7,0.3518518519,5.3007402376,5.412811684,2.711644e-4,0.23,0.1073504514,0.3133973522,0.33,4,0.1705954112,0.1720494401,0.6574571167,6.7510675025,101.38667399,73.161821932,75.901168615,32495,0.496,0.323,0.2986333813,0,615.60827622,12688.780867,8900.2062524,5948,5481,3.732338e-4,1237,0.2141469639,6.9314849374,0.5603470944,0.0546315251,0.1055468224,0.6468338370323181,0.17156408727169037,0.31075623631477356,1.1291542053222656,0.5385370389503048,38,19358,0.15807418121706787,0.8215208182663498,0.0028412026035747493,0.0019630127079243724,0,0.016272342184109927,16529,0.45290096194567125,0.18534972621138548,24.899266453145987,22.936253745221613,15.13586114268003,32308,0.5056,8599,145.48203279451099,578,446.7182547081857,410.40462427745666,4.661570016781652,0,17.15457766175648,0,14.497482752190937,Macon,urban_cluster,East South Central,86.8,82.9,86.9,87,82.8,81.5,12.4,16.7,12.8,12.8,15.7,17.7,74.39999999999999,66.2,74.10000000000001,74.2,67.1,63.8
AL,01089,Madison County,11.6,0.320441989,4.6548938057000004,4.3656225035,5.429459e-4,0.135,0.1558025881,0.6931343355,0.45,7.5,0.1387830515,0.1305633916,0.6722613868,5.2404808813,63.257863887,77.405389741,77.057554285,63755,0.329,0.22,0.1925782533,0.0111745451,393.11560371,8270.3059858,8555.4587329,5439,5122,8.835439e-4,625.4,0.168201727,10.801947674000001,0.7319534338,0.0346032311,0.0943934713,0.6382737755775452,0.2640102505683899,0.25038692355155945,1.152670979499817,0.5114336108806867,38.2,353213,0.6854617468779461,0.24158793702383546,0.0061492640418104655,0.025576635061563418,9.654231299527481e-4,0.0473765121895287,288412,0.30750107485125444,0.19788343011157575,26.997873804191805,17.425745938003413,48.186221911424546,61318,0.4668,181578,65.10700635539547,869,504.2546391844951,441.28179779039516,42.28355699185511,1.0154982960535945,2.7597659575103566,1.9294467625018294,14.984573386179068,Madison,urbanized_area,East South Central,42.5,40.2,41.9,40,38.4,44.8,54.8,58.9,56.9,58.6,54.8,52.8,12.299999999999995,18.699999999999996,15,18.6,16.4,8
